code,level,section,chapter
2D2Y3_118,1.0,2D2X2,math_12_algebra_C2
2D2Y3_125,1.0,2D2X2,math_12_algebra_C2
2D2Y3_133,1.0,2D2X2,math_12_algebra_C2
2D2Y3_92,1.0,2D2X2,math_12_algebra_C2
2D2Y3_117,1.0,2D2X2,math_12_algebra_C2
2D2Y3_90,1.0,2D2X2,math_12_algebra_C2
2D2Y3_107,1.0,2D2X2,math_12_algebra_C2
2D2Y3_111,1.0,2D2X2,math_12_algebra_C2
2D2Y3_124,1.0,2D2X2,math_12_algebra_C2
2D2Y3_102,1.0,2D2X2,math_12_algebra_C2
2D2Y3_123,1.0,2D2X2,math_12_algebra_C2
2D2Y3_95,1.0,2D2X2,math_12_algebra_C2
2D1Y5_86,1.0,2D1X6,math_12_algebra_C1
2D1Y5_72,1.0,2D1X5,math_12_algebra_C1
2D1Y4_224,1.0,2D1X4,math_12_algebra_C1
2D1Y4_226,1.0,2D1X4,math_12_algebra_C1
2D1Y3_2,1.0,2D1X3,math_12_algebra_C1
2D1Y3_8,1.0,2D1X3,math_12_algebra_C1
2D1Y3_22,1.0,2D1X3,math_12_algebra_C1
2D1Y3_71,1.0,2D1X3,math_12_algebra_C1
2D1Y3_87,1.0,2D1X3,math_12_algebra_C1
2D1Y3_101,1.0,2D1X3,math_12_algebra_C1
2D1Y3_106,1.0,2D1X3,math_12_algebra_C1
2D1Y4_223,1.0,2D1X4,math_12_algebra_C1
2D1Y3_118,1.0,2D1X3,math_12_algebra_C1
2D1Y5_13,1.0,2D1X6,math_12_algebra_C1
2D1Y5_35,1.0,2D1X5,math_12_algebra_C1
2D1Y5_39,1.0,2D1X5,math_12_algebra_C1
2D1Y4_216,1.0,2D1X4,math_12_algebra_C1
2D1Y3_32,1.0,2D2X2,math_12_algebra_C2
2D1Y3_39,1.0,2D1X3,math_12_algebra_C1
2D1Y3_40,1.0,2D1X3,math_12_algebra_C1
2D1Y3_41,1.0,2D1X3,math_12_algebra_C1
2D1Y3_93,1.0,2D1X3,math_12_algebra_C1
2D1Y3_121,1.0,2D1X3,math_12_algebra_C1
2D1Y3_102,1.0,2D1X3,math_12_algebra_C1
2D1Y4_199,1.0,2D1X4,math_12_algebra_C1
2D1Y5_31,1.0,2D1X5,math_12_algebra_C1
2D1Y3_73,1.0,2D1X3,math_12_algebra_C1
2D1Y3_97,1.0,2D1X3,math_12_algebra_C1
2D1Y3_110,1.0,2D1X3,math_12_algebra_C1
2D1Y3_114,1.0,2D1X3,math_12_algebra_C1
2D1Y3_119,1.0,2D1X3,math_12_algebra_C1
2D1Y3_122,1.0,2D1X3,math_12_algebra_C1
2D1Y5_9,1.0,2D1X7,math_12_algebra_C1
2D1Y5_16,1.0,2D1X6,math_12_algebra_C1
2D1Y5_25,1.0,2D1X5,math_12_algebra_C1
2D1Y5_36,1.0,2D1X5,math_12_algebra_C1
2D1Y5_49,1.0,2D1X5,math_12_algebra_C1
2D1Y3_21,1.0,2D1X3,math_12_algebra_C1
2D1Y3_30,1.0,2D1X3,math_12_algebra_C1
2D1Y3_36,1.0,2D1X3,math_12_algebra_C1
2D1Y3_49,1.0,2D1X3,math_12_algebra_C1
2D1Y3_77,1.0,2D1X3,math_12_algebra_C1
2D1Y3_91,1.0,2D1X3,math_12_algebra_C1
2D1Y3_108,1.0,2D1X3,math_12_algebra_C1
2D1Y3_111,1.0,2D1X3,math_12_algebra_C1
2D1Y5_29,1.0,2D1X6,math_12_algebra_C1
2D1Y4_221,1.0,2D1X4,math_12_algebra_C1
2D1Y5_82,1.0,2D1X5,math_12_algebra_C1
2D1Y3_103,1.0,2D1X3,math_12_algebra_C1
2D1Y5_3,1.0,2D1X5,math_12_algebra_C1
2D1Y5_77,1.0,2D1X6,math_12_algebra_C1
2D1Y5_80,1.0,2D1X5,math_12_algebra_C1
2D1Y5_93,1.0,2D1X5,math_12_algebra_C1
2D1Y5_101,1.0,2D1X5,math_12_algebra_C1
2D1Y5_67,1.0,2D1X7,math_12_algebra_C1
2D1Y5_85,1.0,2D1X4,math_12_algebra_C1
2D1Y5_111,1.0,2D1X5,math_12_algebra_C1
2D1Y5_113,1.0,2D1X6,math_12_algebra_C1
2D1Y5_124,1.0,2D1X6,math_12_algebra_C1
2D1Y5_127,1.0,2D1X5,math_12_algebra_C1
2D1Y5_63,1.0,2D1X5,math_12_algebra_C1
2D1Y5_98,1.0,2D1X6,math_12_algebra_C1
2D1Y5_125,1.0,2D1X5,math_12_algebra_C1
2D1Y5_132,1.0,2D1X6,math_12_algebra_C1
2D1Y5_81,1.0,2D1X6,math_12_algebra_C1
2D1Y5_102,1.0,2D1X5,math_12_algebra_C1
2D1Y5_103,1.0,2D1X6,math_12_algebra_C1
2D1Y5_107,1.0,2D1X5,math_12_algebra_C1
2D1Y5_120,1.0,2D1X5,math_12_algebra_C1
2D1Y5_71,1.0,2D1X6,math_12_algebra_C1
2D1Y5_91,1.0,2D1X5,math_12_algebra_C1
2D1Y3_126,1.0,2D1X3,math_12_algebra_C1
2D1Y5_104,1.0,2D1X5,math_12_algebra_C1
2D1Y5_68,1.0,2D1X5,math_12_algebra_C1
2D1Y5_17,1.0,2D1X6,math_12_algebra_C1
2D1Y5_26,1.0,2D1X6,math_12_algebra_C1
2D1Y5_30,1.0,2D1X6,math_12_algebra_C1
2D1Y5_56,1.0,2D1X6,math_12_algebra_C1
2D1Y5_95,1.0,2D1X6,math_12_algebra_C1
2D1Y5_100,1.0,2D1X5,math_12_algebra_C1
2D1Y5_106,1.0,2D1X5,math_12_algebra_C1
2D1Y5_123,1.0,2D1X5,math_12_algebra_C1
2D1Y5_69,1.0,2D1X5,math_12_algebra_C1
2D1Y5_75,1.0,2D1X5,math_12_algebra_C1
2D1Y5_73,1.0,2D1X7,math_12_algebra_C1
2D1Y5_108,1.0,2D1X5,math_12_algebra_C1
2D1Y5_126,1.0,2D1X6,math_12_algebra_C1
2D1Y5_90,1.0,2D1X5,math_12_algebra_C1
2D1Y5_117,1.0,2D1X5,math_12_algebra_C1
2D1Y5_94,1.0,2D1X6,math_12_algebra_C1
2D1Y5_65,1.0,2D1X5,math_12_algebra_C1
2D1Y5_115,1.0,2D1X6,math_12_algebra_C1
2D1Y5_121,1.0,2D1X5,math_12_algebra_C1
2D1Y5_129,1.0,2D1X6,math_12_algebra_C1
2D1Y5_87,1.0,2D1X5,math_12_algebra_C1
2D4Y1_112,1.0,2D4F1,math_12_algebra_C4
2D2Y3_106,1.0,2D2X2,math_12_algebra_C2
2D2B6_236,1.0,2D2X6,math_12_algebra_C2
2D3Y1_159,1.0,2D3X1,math_12_algebra_C3
2D3Y1_188,1.0,2D3X1,math_12_algebra_C3
2D3Y1_195,1.0,2D3X1,math_12_algebra_C3
2D3Y1_230,1.0,2D3X1,math_12_algebra_C3
2D3Y2_2,1.0,2D3X2,math_12_algebra_C3
2D3Y2_23,1.0,2D3X2,math_12_algebra_C3
2D3Y1_70,1.0,2D3X1,math_12_algebra_C3
2D3Y1_97,1.0,2D3X1,math_12_algebra_C3
2D3Y1_122,1.0,2D3X1,math_12_algebra_C3
2D3Y1_156,1.0,2D3X1,math_12_algebra_C3
2D3Y1_123,1.0,2D3X1,math_12_algebra_C3
2D3Y1_167,1.0,2D3X1,math_12_algebra_C3
2D3Y1_181,1.0,2D3X1,math_12_algebra_C3
2D3Y1_193,1.0,2D3X1,math_12_algebra_C3
2D3Y1_207,1.0,2D3X1,math_12_algebra_C3
2D3Y1_210,1.0,2D3X1,math_12_algebra_C3
2D3Y1_212,1.0,2D3X1,math_12_algebra_C3
2D3Y1_217,1.0,2D3X1,math_12_algebra_C3
2D3Y2_22,1.0,2D3X2,math_12_algebra_C3
2D3Y1_40,1.0,2D3X1,math_12_algebra_C3
2D3Y1_134,1.0,2D3X1,math_12_algebra_C3
2D3Y1_67,1.0,2D3X1,math_12_algebra_C3
2D3Y1_146,1.0,2D3X1,math_12_algebra_C3
2D3Y1_57,1.0,2D3X1,math_12_algebra_C3
2D3Y1_86,1.0,2D3X1,math_12_algebra_C3
2D3Y1_102,1.0,2D3X1,math_12_algebra_C3
2D3Y1_120,1.0,2D3X1,math_12_algebra_C3
2D3Y1_124,1.0,2D3X1,math_12_algebra_C3
2D3Y1_136,1.0,2D3X1,math_12_algebra_C3
2D3Y1_141,1.0,2D3X1,math_12_algebra_C3
2D3Y1_143,1.0,2D3X1,math_12_algebra_C3
2D3Y1_175,1.0,2D3X1,math_12_algebra_C3
2D3Y2_8,1.0,2H3F1,math_12_geometry_C3
2D3Y1_137,1.0,2D3X1,math_12_algebra_C3
2D3Y1_114,1.0,2D3X1,math_12_algebra_C3
2D3Y1_147,1.0,2D3X1,math_12_algebra_C3
2D3Y1_151,1.0,2D3X1,math_12_algebra_C3
2D3Y1_192,1.0,2D3X1,math_12_algebra_C3
2D3Y1_200,1.0,2D3X1,math_12_algebra_C3
2D3Y1_228,1.0,2D3X1,math_12_algebra_C3
2D3Y2_5,1.0,2D3X2,math_12_algebra_C3
2D3Y1_53,1.0,2D3X1,math_12_algebra_C3
2D3Y1_46,1.0,2D3X1,math_12_algebra_C3
2D3Y1_54,1.0,2D3X1,math_12_algebra_C3
2D3Y1_132,1.0,2D3X1,math_12_algebra_C3
2D3Y1_85,1.0,2D3X1,math_12_algebra_C3
2D3Y1_80,1.0,2D3X1,math_12_algebra_C3
2D3Y1_109,1.0,2D3X1,math_12_algebra_C3
2D3Y1_118,1.0,2D3X1,math_12_algebra_C3
2D3Y1_164,1.0,2D3X1,math_12_algebra_C3
2D3Y1_187,1.0,2D3X1,math_12_algebra_C3
2D3Y1_213,1.0,2D3X1,math_12_algebra_C3
2D3Y1_216,1.0,2D3X1,math_12_algebra_C3
2D3Y1_289,1.0,2D3X1,math_12_algebra_C3
2D3Y1_69,1.0,2D3X1,math_12_algebra_C3
2D3Y1_98,1.0,2D3X2,math_12_algebra_C3
2D3Y1_119,1.0,2D3X1,math_12_algebra_C3
2D3Y1_103,1.0,2D3X1,math_12_algebra_C3
2D3Y1_126,1.0,2D3X2,math_12_algebra_C3
2D3Y1_161,1.0,2D3X2,math_12_algebra_C3
2D3Y1_170,1.0,2D3X1,math_12_algebra_C3
2D3Y1_182,1.0,2D3X1,math_12_algebra_C3
2D3Y1_222,1.0,2D3X1,math_12_algebra_C3
2D3Y1_45,1.0,2D3X1,math_12_algebra_C3
2D3Y1_51,1.0,2D3X1,math_12_algebra_C3
2D3Y1_110,1.0,2D3X1,math_12_algebra_C3
2D3Y1_121,1.0,2D3X1,math_12_algebra_C3
2D3Y1_125,1.0,2D3X1,math_12_algebra_C3
2D3Y1_130,1.0,2D3X1,math_12_algebra_C3
2D3Y1_82,1.0,2D3X1,math_12_algebra_C3
2D3Y1_87,1.0,2D3X1,math_12_algebra_C3
2D3Y1_75,1.0,2D3X1,math_12_algebra_C3
2D3Y1_127,1.0,2D3X1,math_12_algebra_C3
2D3Y1_128,1.0,2D3X1,math_12_algebra_C3
2D3Y1_129,1.0,2D3X1,math_12_algebra_C3
2D3Y1_184,1.0,2D3X1,math_12_algebra_C3
2D3Y1_190,1.0,2D3X1,math_12_algebra_C3
2D3Y1_218,1.0,2D3X2,math_12_algebra_C3
2D3Y1_219,1.0,2D3X1,math_12_algebra_C3
2D3Y1_221,1.0,2D3X1,math_12_algebra_C3
2D3Y1_72,1.0,2D3X1,math_12_algebra_C3
2D3Y1_79,1.0,2D3X1,math_12_algebra_C3
2D3Y1_73,1.0,2D3X1,math_12_algebra_C3
2D3Y1_112,1.0,2D3X1,math_12_algebra_C3
2D3Y1_131,1.0,2D3X1,math_12_algebra_C3
2D3Y1_178,1.0,2D3X1,math_12_algebra_C3
2D3Y1_197,1.0,2D3X1,math_12_algebra_C3
2D3Y1_204,1.0,2D3X1,math_12_algebra_C3
2D3Y1_206,1.0,2D3X1,math_12_algebra_C3
2D3Y1_231,1.0,2D3X1,math_12_algebra_C3
2D3Y2_16,1.0,2D3X1,math_12_algebra_C3
2D3Y1_52,1.0,2D3X1,math_12_algebra_C3
2D3Y1_111,1.0,2D3X1,math_12_algebra_C3
2D2Y3_139,1.0,2D2X2,math_12_algebra_C2
2D3Y1_71,1.0,2D3X1,math_12_algebra_C3
2D3Y1_64,1.0,2D3X1,math_12_algebra_C3
2D3Y2_20,1.0,2D3X1,math_12_algebra_C3
2D3Y2_31,1.0,2D3X2,math_12_algebra_C3
2D3Y1_48,1.0,2D3X1,math_12_algebra_C3
2D3Y1_44,1.0,2D3X1,math_12_algebra_C3
2D3Y1_58,1.0,2D3X1,math_12_algebra_C3
2D3Y1_50,1.0,2D3X1,math_12_algebra_C3
2D3Y1_59,1.0,2D3X1,math_12_algebra_C3
2D3Y1_56,1.0,2D3X1,math_12_algebra_C3
2D3Y1_90,1.0,2D3X1,math_12_algebra_C3
2D3Y2_6,1.0,2H3F1,math_12_geometry_C3
2D3Y1_107,1.0,2D3X1,math_12_algebra_C3
2D3Y1_84,1.0,2D3X1,math_12_algebra_C3
2D3Y1_169,1.0,2D3X1,math_12_algebra_C3
2D3Y1_105,1.0,2D3X1,math_12_algebra_C3
2D3Y1_226,1.0,2D3X1,math_12_algebra_C3
2D3Y1_155,1.0,2D3X1,math_12_algebra_C3
2D3Y1_179,1.0,2D3X1,math_12_algebra_C3
2D3Y2_3,1.0,2D3X2,math_12_algebra_C3
2D3Y1_208,1.0,2D3X1,math_12_algebra_C3
2D3Y2_18,1.0,2D3X2,math_12_algebra_C3
2D3Y1_157,1.0,2D3X1,math_12_algebra_C3
2D3Y1_244,1.0,2D3X1,math_12_algebra_C3
2D3Y1_287,1.0,2D3X1,math_12_algebra_C3
2D3Y1_225,1.0,2D3X1,math_12_algebra_C3
2D2Y3_132,1.0,2D2X2,math_12_algebra_C2
2D2Y3_144,1.0,2D2X2,math_12_algebra_C2
2D2Y3_152,1.0,2D2X2,math_12_algebra_C2
2D2Y3_88,1.0,2D2X2,math_12_algebra_C2
2D2Y3_93,1.0,2D2X2,math_12_algebra_C2
2D2Y3_101,1.0,2D2X2,math_12_algebra_C2
2D2Y3_104,1.0,2D2X2,math_12_algebra_C2
2D2Y3_105,1.0,2D2X2,math_12_algebra_C2
2D2Y3_119,1.0,2D2X2,math_12_algebra_C2
2D3Y1_241,1.0,2D3X1,math_12_algebra_C3
2D2Y3_120,1.0,2D2X2,math_12_algebra_C2
2D3Y1_94,1.0,2D3X1,math_12_algebra_C3
2D3Y1_95,1.0,2D3X1,math_12_algebra_C3
2D3Y1_96,1.0,2D3X2,math_12_algebra_C3
2D3Y1_116,1.0,2D3X1,math_12_algebra_C3
2D3Y1_153,1.0,2D3X1,math_12_algebra_C3
2D3Y1_174,1.0,2D3X1,math_12_algebra_C3
2D3Y1_176,1.0,2D3X1,math_12_algebra_C3
2D3Y1_199,1.0,2D3X1,math_12_algebra_C3
2D3Y1_209,1.0,2D3X1,math_12_algebra_C3
2D2Y3_127,1.0,2D2X2,math_12_algebra_C2
2D3Y1_65,1.0,2D3X1,math_12_algebra_C3
2D3Y2_24,1.0,2D3X2,math_12_algebra_C3
2D3Y1_61,1.0,2D3X1,math_12_algebra_C3
2D3Y1_138,1.0,2D3X1,math_12_algebra_C3
2D3Y1_166,1.0,2D3X1,math_12_algebra_C3
2D3Y1_180,1.0,2D3X1,math_12_algebra_C3
2D3Y1_183,1.0,2D3X1,math_12_algebra_C3
2D3Y1_191,1.0,2D3X1,math_12_algebra_C3
2D3Y1_201,1.0,2D3X1,math_12_algebra_C3
2D3Y1_211,1.0,2D3X1,math_12_algebra_C3
2D3Y2_15,1.0,2D3X1,math_12_algebra_C3
2D3Y1_68,1.0,2D3X1,math_12_algebra_C3
2D3Y1_133,1.0,2D3X1,math_12_algebra_C3
2D3Y1_115,1.0,2D3X1,math_12_algebra_C3
2D3Y1_186,1.0,2D3X1,math_12_algebra_C3
2D3Y1_194,1.0,2D3X1,math_12_algebra_C3
2D3Y1_203,1.0,2D3X1,math_12_algebra_C3
2D3Y1_205,1.0,2D3X1,math_12_algebra_C3
2D3Y1_38,1.0,2D3X1,math_12_algebra_C3
2D3Y1_43,1.0,2D3X1,math_12_algebra_C3
2D3Y1_42,1.0,2D3X1,math_12_algebra_C3
2D3Y1_49,1.0,2D3X1,math_12_algebra_C3
2D3Y1_62,1.0,2D3X1,math_12_algebra_C3
2D3Y1_162,1.0,2D3X1,math_12_algebra_C3
2D3Y2_17,1.0,2D3X2,math_12_algebra_C3
2D3Y1_108,1.0,2D3X1,math_12_algebra_C3
2D3Y1_36,1.0,2D3X1,math_12_algebra_C3
2D3Y1_63,1.0,2D3X1,math_12_algebra_C3
2D3Y1_91,1.0,2D3X1,math_12_algebra_C3
2D3Y1_117,1.0,2D3X1,math_12_algebra_C3
2D3Y1_148,1.0,2D3X1,math_12_algebra_C3
2D3Y1_152,1.0,2D3X1,math_12_algebra_C3
2D3Y1_160,1.0,2D3X1,math_12_algebra_C3
2D3Y1_76,1.0,2D3X1,math_12_algebra_C3
2D3Y1_173,1.0,2D3X1,math_12_algebra_C3
2D3Y1_104,1.0,2D3X1,math_12_algebra_C3
2D3Y1_66,1.0,2D3X1,math_12_algebra_C3
2D3Y1_198,1.0,2D3X1,math_12_algebra_C3
2D3Y1_202,1.0,2D3X1,math_12_algebra_C3
2D3Y1_154,1.0,2D3X1,math_12_algebra_C3
2D3Y1_229,1.0,2D3X1,math_12_algebra_C3
2D3Y1_288,1.0,2D3X1,math_12_algebra_C3
2H3F9_1015,1.0,2H3F9,math_12_geometry_C3
2D3Y1_165,1.0,2D3X1,math_12_algebra_C3
2D3Y1_189,1.0,2D3X1,math_12_algebra_C3
2D3Y1_220,1.0,2D3X1,math_12_algebra_C3
2D3Y1_35,1.0,2D3X1,math_12_algebra_C3
2D3Y1_113,1.0,2D3X1,math_12_algebra_C3
2D4Y1_123,1.0,2D4F1,math_12_algebra_C4
2D4Y1_130,1.0,2D4F2,math_12_algebra_C4
2D4Y1_145,1.0,2D4F1,math_12_algebra_C4
2D2Y1_82,1.0,2D2X1,math_12_algebra_C2
2D2Y2_1,1.0,2D2X3,math_12_algebra_C2
2D2Y2_2,1.0,2D2X3,math_12_algebra_C2
2D2Y2_3,1.0,2D2X3,math_12_algebra_C2
2D2Y2_9,1.0,2D2X3,math_12_algebra_C2
2D2Y2_15,1.0,2D2X3,math_12_algebra_C2
2D2Y2_25,1.0,2D2X3,math_12_algebra_C2
2D2Y2_41,1.0,2D2X3,math_12_algebra_C2
2D2Y2_55,1.0,2D2X3,math_12_algebra_C2
2D2Y1_66,1.0,2D2X1,math_12_algebra_C2
2D2Y2_76,1.0,2D2X3,math_12_algebra_C2
2D2Y3_9,1.0,2D2X2,math_12_algebra_C2
2D2Y3_12,1.0,2D2X2,math_12_algebra_C2
2D2Y3_29,1.0,2D2X2,math_12_algebra_C2
2D2Y3_36,1.0,2D2X2,math_12_algebra_C2
2D2Y3_38,1.0,2D2X2,math_12_algebra_C2
2D2Y3_40,1.0,2D2X2,math_12_algebra_C2
2D2Y3_51,1.0,2D2X2,math_12_algebra_C2
2D2Y3_61,1.0,2D2X2,math_12_algebra_C2
2D2Y3_77,1.0,2D2X2,math_12_algebra_C2
2D2Y2_81,1.0,2D2X3,math_12_algebra_C2
2D2Y3_78,1.0,2D2X2,math_12_algebra_C2
2D2Y1_56,1.0,2D2X1,math_12_algebra_C2
2D2Y3_65,1.0,2D2X2,math_12_algebra_C2
2D2Y2_39,1.0,2D2X3,math_12_algebra_C2
2D2Y2_42,1.0,2D2X3,math_12_algebra_C2
2D2Y2_54,1.0,2D2X3,math_12_algebra_C2
2D2Y2_65,1.0,2D2X3,math_12_algebra_C2
2D2Y2_67,1.0,2D2X3,math_12_algebra_C2
2D2Y3_4,1.0,2D2X2,math_12_algebra_C2
2D2Y3_35,1.0,2D2X2,math_12_algebra_C2
2D2Y3_74,1.0,2D2X2,math_12_algebra_C2
2D2Y1_41,1.0,2D2X1,math_12_algebra_C2
2D2Y1_47,1.0,2D2X1,math_12_algebra_C2
2D2Y1_50,1.0,2D2X1,math_12_algebra_C2
2D2Y1_61,1.0,2D2X1,math_12_algebra_C2
2D2Y2_32,1.0,2D2X3,math_12_algebra_C2
2D2Y2_56,1.0,2D2X3,math_12_algebra_C2
2D2Y2_57,1.0,2D2X3,math_12_algebra_C2
2D2Y3_7,1.0,2D1X3,math_12_algebra_C1
2D2Y3_8,1.0,2D2X2,math_12_algebra_C2
2D2Y3_31,1.0,2D2X2,math_12_algebra_C2
2D2Y3_46,1.0,2D2X2,math_12_algebra_C2
2D2Y3_54,1.0,2D2X2,math_12_algebra_C2
2D2Y1_52,1.0,2D2X1,math_12_algebra_C2
2D2Y2_38,1.0,2D2X3,math_12_algebra_C2
2D2Y3_82,1.0,2D2X2,math_12_algebra_C2
2D2Y1_78,1.0,2D2X1,math_12_algebra_C2
2D2Y3_24,1.0,2D2X7,math_12_algebra_C2
2D2Y3_26,1.0,2D2X2,math_12_algebra_C2
2D2Y3_67,1.0,2D2X2,math_12_algebra_C2
2D2Y1_84,1.0,2D2X4,math_12_algebra_C2
2D2Y1_86,1.0,2D2X1,math_12_algebra_C2
2D2Y2_8,1.0,2D2X3,math_12_algebra_C2
2D2Y2_30,1.0,2D2X3,math_12_algebra_C2
2D2Y2_79,1.0,2D2X3,math_12_algebra_C2
2D2Y3_44,1.0,2D2X2,math_12_algebra_C2
2D2Y3_14,1.0,2D2X2,math_12_algebra_C2
2D2Y3_70,1.0,2D2X2,math_12_algebra_C2
2D2Y1_76,1.0,2D2X1,math_12_algebra_C2
2D2Y2_12,1.0,2D2X3,math_12_algebra_C2
2D2Y2_43,1.0,2D2X3,math_12_algebra_C2
2D2Y2_58,1.0,2D2X3,math_12_algebra_C2
2D2Y2_61,1.0,2D2X3,math_12_algebra_C2
2D2Y3_37,1.0,2D2X2,math_12_algebra_C2
2D2Y3_52,1.0,2D2X2,math_12_algebra_C2
2D2Y2_7,1.0,2D2X1,math_12_algebra_C2
2D2Y2_18,1.0,2D2X3,math_12_algebra_C2
2D2Y1_83,1.0,2D2X1,math_12_algebra_C2
2D2Y1_43,1.0,2D2X1,math_12_algebra_C2
2D2Y2_80,1.0,2D2X3,math_12_algebra_C2
2D2Y2_60,1.0,2D2X3,math_12_algebra_C2
2D2Y2_11,1.0,2D2X3,math_12_algebra_C2
2D2Y2_34,1.0,2D2X3,math_12_algebra_C2
2D2Y2_45,1.0,2D2X3,math_12_algebra_C2
2D2Y2_47,1.0,2D2X3,math_12_algebra_C2
2D2Y2_69,1.0,2D2X3,math_12_algebra_C2
2D2Y3_3,1.0,2H1F4,math_12_geometry_C1
2D2Y3_42,1.0,2D2X2,math_12_algebra_C2
2D2Y3_57,1.0,2D2X2,math_12_algebra_C2
2D2Y3_62,1.0,2D2X2,math_12_algebra_C2
2D2Y2_68,1.0,2D2X3,math_12_algebra_C2
2D2Y3_68,1.0,2D2X2,math_12_algebra_C2
2D2Y3_79,1.0,2D2X2,math_12_algebra_C2
2D2Y3_83,1.0,2D2X2,math_12_algebra_C2
2D2Y1_42,1.0,2D2X1,math_12_algebra_C2
2D2Y1_70,1.0,2D2X3,math_12_algebra_C2
2D2Y1_60,1.0,2D2X1,math_12_algebra_C2
2D2Y2_17,1.0,2D2X3,math_12_algebra_C2
2D2Y2_21,1.0,2D2X3,math_12_algebra_C2
2D2Y2_48,1.0,2D2X3,math_12_algebra_C2
2D2Y2_49,1.0,2D2X3,math_12_algebra_C2
2D2Y3_73,1.0,2D2X5,math_12_algebra_C2
2D2Y2_26,1.0,2D2X3,math_12_algebra_C2
2D2Y2_29,1.0,2D2X3,math_12_algebra_C2
2D2Y2_23,1.0,2D2X3,math_12_algebra_C2
2H1Y3_313,1.0,2H1F4,math_12_geometry_C1
2H2Y1_23,1.0,2H2F2,math_12_geometry_C2
2H2Y1_27,1.0,2H2F1,math_12_geometry_C2
2D2Y1_15,1.0,2D2X1,math_12_algebra_C2
2D2Y1_21,1.0,2D2X1,math_12_algebra_C2
2D2Y1_29,1.0,2D2X1,math_12_algebra_C2
2D2Y1_34,1.0,2D2X1,math_12_algebra_C2
2D2Y1_38,1.0,2D2X1,math_12_algebra_C2
2D2Y1_4,1.0,2D2X1,math_12_algebra_C2
2H1Y3_290,1.0,2H1F4,math_12_geometry_C1
2D2Y1_9,1.0,2D2X1,math_12_algebra_C2
2D2Y1_10,1.0,2D2X1,math_12_algebra_C2
2D2Y1_36,1.0,2D2X1,math_12_algebra_C2
2D2Y1_26,1.0,2D2X1,math_12_algebra_C2
2D2Y1_33,1.0,2D2X1,math_12_algebra_C2
2D2Y1_6,1.0,2D2X1,math_12_algebra_C2
2D2Y1_11,1.0,2D2X1,math_12_algebra_C2
2D2Y1_12,1.0,2D2X1,math_12_algebra_C2
2D2Y1_22,1.0,2D2X1,math_12_algebra_C2
2D2Y1_30,1.0,2D2X1,math_12_algebra_C2
2D2Y1_24,1.0,2D2X1,math_12_algebra_C2
2D2Y1_1,1.0,2D2X1,math_12_algebra_C2
2H1Y3_283,1.0,2H1F3,math_12_geometry_C1
2H1Y3_239,1.0,2H3F1,math_12_geometry_C3
2H1Y3_308,1.0,2H1F4,math_12_geometry_C1
2H1Y3_378,1.0,2H1F4,math_12_geometry_C1
2H2Y1_2,1.0,2H2F2,math_12_geometry_C2
2H1Y3_18,1.0,2H1F3,math_12_geometry_C1
2H1Y3_31,1.0,2H1F3,math_12_geometry_C1
2H1Y3_43,1.0,2H1F4,math_12_geometry_C1
2H1Y3_45,1.0,2H1F4,math_12_geometry_C1
2H1Y3_94,1.0,2H1F3,math_12_geometry_C1
2H1Y3_113,1.0,2H1F4,math_12_geometry_C1
2H1Y3_255,1.0,2H1F4,math_12_geometry_C1
2H1Y3_119,1.0,2H1F4,math_12_geometry_C1
2H1Y3_131,1.0,2H1F4,math_12_geometry_C1
2H1Y3_144,1.0,2H1F3,math_12_geometry_C1
2H1Y3_145,1.0,2H1F4,math_12_geometry_C1
2H1Y3_159,1.0,2H1F4,math_12_geometry_C1
2H1Y3_162,1.0,2H1F3,math_12_geometry_C1
2H1Y3_169,1.0,2H1F3,math_12_geometry_C1
2H1Y3_207,1.0,2H1F4,math_12_geometry_C1
2H1Y3_229,1.0,2H1F4,math_12_geometry_C1
2H1Y3_233,1.0,2H1F5,math_12_geometry_C1
2H1Y3_123,1.0,2H1F3,math_12_geometry_C1
2D2Y2_28,1.0,2D2X3,math_12_algebra_C2
2D2Y1_17,1.0,2D2X1,math_12_algebra_C2
2D2Y1_32,1.0,2D2X1,math_12_algebra_C2
2D2Y2_53,1.0,2D2X3,math_12_algebra_C2
2D2Y2_62,1.0,2D2X3,math_12_algebra_C2
2D2Y3_25,1.0,2D2X3,math_12_algebra_C2
2D2Y3_28,1.0,2D2X2,math_12_algebra_C2
2D2Y3_69,1.0,2D2X2,math_12_algebra_C2
2D2Y3_75,1.0,2D2X2,math_12_algebra_C2
2D2Y3_85,1.0,2D2X2,math_12_algebra_C2
2D2Y1_45,1.0,2D2X1,math_12_algebra_C2
2D2Y1_46,1.0,2D2X1,math_12_algebra_C2
2D2Y2_51,1.0,2D2X3,math_12_algebra_C2
2D2Y2_4,1.0,2D2X2,math_12_algebra_C2
2D2Y3_13,1.0,2D2X2,math_12_algebra_C2
2D2Y3_23,1.0,2D2X2,math_12_algebra_C2
2D2Y3_39,1.0,2D2X2,math_12_algebra_C2
2D2Y3_45,1.0,2D2X2,math_12_algebra_C2
2D2Y3_53,1.0,2D2X2,math_12_algebra_C2
2D2Y3_81,1.0,2D2X2,math_12_algebra_C2
2D2Y3_84,1.0,2D2X2,math_12_algebra_C2
2D2Y1_48,1.0,2D2X1,math_12_algebra_C2
2D2Y2_13,1.0,2D2X2,math_12_algebra_C2
